,fips,buyer_county,County,county,state,buyer_state,year,mme,deaths,population,policy_state,post,relative_year,mme_per_1000,overdose_per_100k
36718,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2009,244751452.32713324,24,410800,0,0,-1,595792.2403289514,5.8422590068159685
36719,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2010,262294067.41850448,27,426568,0,1,0,614893.9147299012,6.329588717390897
36720,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2011,304414609.9847285,31,442366,0,1,1,688151.0106670235,7.007771845033298
36721,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2012,322422052.3909965,28,456144,0,1,2,706842.6908848884,6.138412431162089
36722,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2013,374159998.52412146,34,470494,0,1,3,795249.2455251745,7.22644709603098
36723,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2014,326523128.9074145,27,488446,0,1,4,668493.8128419815,5.527734898023528
36724,48491,WILLIAMSON,"Williamson County, TX",WILLIAMSON COUNTY,TEXAS,TX,2015,327089933.36903197,27,507728,0,1,5,644222.7597631644,5.317807960167649
36725,48491,WILLIAMSON,,,,TX,2016,326889903.79642695,,,0,1,6,,
36726,48491,WILLIAMSON,,,,TX,2017,297767472.66102296,,,0,1,7,,
36727,48491,WILLIAMSON,,,,TX,2018,260901714.91654497,,,0,1,8,,
36728,48491,WILLIAMSON,,,,TX,2019,239951867.46038398,,,0,1,9,,
37051,49035,SALT LAKE,"Salt Lake County, UT",SALT LAKE COUNTY,UTAH,UT,2006,976786174.9124254,34,966798,0,0,-4,1010331.1911199914,3.5167635845336878
37052,49035,SALT LAKE,"Salt Lake County, UT",SALT LAKE COUNTY,UTAH,UT,2007,1105912774.529606,53,983719,0,0,-3,1124216.1374636518,5.387717427436087
37053,49035,SALT LAKE,"Salt Lake County, UT",SALT LAKE COUNTY,UTAH,UT,2008,1144497145.9342053,81,999553,0,0,-2,1145008.9649415342,8.103622319176672
37054,49035,SALT LAKE,"Salt Lake County, UT",SALT LAKE COUNTY,UTAH,UT,2009,1206281833.3158154,98,1016795,0,0,-1,1186356.9680376237,9.638127646182367
